문장,긍정 확률,star,result
뮤지컬로 나오는 분량이 많은데 신기하게 뮤지컬이 시작되는부분만 겁나 졸림아쉽다 먼저편에비해 뮤지컬이 많이 들어가서 많이 졸립습니다 ,0.014582140371203423,4,0.0
조커 과 가 너무 다른영화임 ,0.4617120921611786,1,0.0
말로해요 노래하지말고 ,0.2141026109457016,1,0.0
연기는 강추인데 너무 길다 ,0.02518690750002861,7,0.0
조커에 열광했던 관객들이 더이상 조커가 아닌 아서의 이야기에 어떤 매력을 느낄 수 있을까 ,0.88353031873703,5,4.0
진짜 제발 노래좀 그만하라고 빌면서 봄 적당히해야지 ,0.09334998577833176,5,0.0
나름 조커의 감정을 잘나타내서 재밌었음 뮤지컬 싫어하면 패스하시길 ,0.9539811611175537,10,10.0
미슐랭 셰프가 한우 오마카세 한대서 기대하면서 갔더니 차마 삼키기 힘든 장조림만 주는 느낌 편에서 기껏 설득시킨 관객들을 도리어 엿 멕이는 각본과 결말 노래씬이 이렇게까지 안 어울리는 영화는 처음 본다 편은 결국 우연이고 플루크였다 ,0.027412906289100647,1,0.0
감상 포인트에서 누를게 없어서 손이 떨린다 ,0.10586428642272949,1,0.0
아서가 원하는 건 조커가 아닌 사랑 ,0.8036115765571594,6,5.0
년전 충격적인 몰입감은 사라지고 갑자기 뜬금없이 뮤지컬로 탈바꿈해서 돌아온 최악의 괴작 ,0.007252203766256571,1,0.0
미치려면 혼자 미쳐야는데같이 미치려고 하는 사람이 보여서 속상함 ,0.6593796610832214,10,7.0
개인적으로 재밌게 봤지만 기대를 저버렸다는 느낌 또한 강함 ,0.797145664691925,8,6.0
주제는 좋다 사람들이 조커를 원할수록 기분 좋다가도 감당하기 힘들어지는 아서 플렉 분명 이렇게 갈팡질팡하다 무너지는 아서 플렉을 관람자들이 납득하도록 설명할 수 있는 기회가 있었다 그 예로 왜소증 친구를 법정에서 만났을 때 아서 플렉의 복잡한 행동은 진짜 압권이었음 근데 이렇게 설득될라 하면 노래를 불러제껴서 짜증났을 뿐 노래할 시간에 더 잘 설득시킬 스토리를 넣었다면 ,0.2423732578754425,7,2.0
연기야 뭐 누가 뭐리고 할순 없겠지만 와스토리 진짜 노래야 그렇다 치더라도 조커를 부정한다고 어이가 없네많은사람들이 원한건 이게 아닌데 ,0.2808036804199219,6,2.0
가가 마운틴을 계속 등반하고 싶었던 아서 플렉의 최후 ,0.8470836281776428,4,3.0
조커로 변해가는 아서에게 열광했던 관객들을 조커를 숭배하는 시위대에 빗대며 조롱하는 작품 ,0.03054286725819111,2,0.0
감독 스스로 편을 무너뜨리며 차곡차곡 편의 클라이맥스로 향한다 누군가에겐 사족 누군가에겐 온전하고 비참한 이야기의 완성 ,0.992439866065979,7,7.0
원하는 바 이루어도 끝내 돌아가는 아서 ,0.8888130784034729,9,8.0
이게 뭘까 이럴거면 편은 왜  ,0.03115430846810341,3,0.0
아서 플렉 아서 플렉 아서 플렉 아서 플렉 ,0.47159436345100403,10,5.0
가가가 코노 못간 걸 영화에 히스테리 푼다 ,0.032433249056339264,4,0.0
인간 조커를 표현한거라면 성공적이었다고 생각한다누구나 주목받고 싶고 나의 존재를 알아주길 원한다아서플랙이 원했던 주목은 편에선 세상이였다면 편은 사랑하는 이에게서 받는 주목이었다사실 아쉬운 부분도 있다 갑자기 그가 인간이 되길 원하는지에 대한 모멘텀이 부족해보였고 마지막 부분에서 흑화를 더 쎄게 할 수 있었는데 그 부분을 소극적으로 끝낸 부분도 아쉽다다만 그렇기에 찜찜하면서 좀 더 아서 플랙에게 공감이 되지 않았나 싶기도 하다 ,0.9881604909896851,8,8.0
지루한 후일담 전편을 하드캐리했던 오리지널 사운드트랙과 연기마저 반복되니 감흥이 덜하다 ,0.00937512144446373,6,0.0
평을 적기 전에 난 뮤지컬 영화를 좋아하는 편인데 영화 내내 굳이 노래를 계속 하는 장면을 넣어야 됐나 싶을 정도였음 난 영화를 보는데 이 영화의 흐름을 하나도 이해못하겠음 기억나는 건 노래밖에 없다 아서 플랙 본인 스스로 나 자신은 많은 사람들한테 기억받고 추앙받고 싶은 조커인가 아서 플랙인가 계속 갈등하는 장면이 있었는데 관객이 원하는 결말이 아니라고 생각한다 관객이 원하는 건 아서 플랙에서  남을 짓밟고 괴롭히며 이기적이며 파괴적인 조커가 서서히 되가는 모습의 서사를 원했을 것이라고 생각한다 ,0.34483203291893005,2,1.0
조커라는 숭배의 대상이 아닌 일개 소시민으로 남길 원했던 아서 ,0.47458615899086,8,4.0
조커의 외로움을 현실적으로 표현한 것이 인상적이었는데 스토리들의 연결이 살짝 부자연스러워요 금치고는 수위도 있습니다 ,0.697319507598877,7,5.0
끝내 조커의 그림자를 부정하려는 아서의 처절한 반성과 비참한 말로 ,0.6940779685974121,9,6.0
그나마 와 닿는 건 엔딩 씬 이후   노래 빼곤 머리에 남는 것도 없고 스토리도 엉성하고 영상미도 별 것 없고 종합적으로 별 볼일 없는 영화를 몇 개월 동안 애타게 기다린 게 아쉽다 ,0.007381768897175789,2,0.0
아서와 조커 사이 혼란스러워하는 주인공의 노래를 보며 같이 혼란스러워지는 나 ,0.052292123436927795,7,0.0
은 히갤로 는 누갤로 ,0.4974433183670044,9,4.0
노래 부르더라 그리고 잠깐 졸았다 눈뜨고 보니 또 노래 부르고 있더라 그렇다이건 뮤지컬 장르의 영화도 아닌 그냥 평점 점 이상의 가치가 없는 뮤지컬이였다 ,0.00831697415560484,2,0.0
재미있어요재미있어요 ,0.9922588467597961,7,7.0
편을 부정하는 것 같은 속편을 만드나요 감독님 몰입할 만 해지면 노래 노래 ,0.37578538060188293,6,2.0
아서 플렉의 망상과 조커의 자아실현을 오가는 몽환적 뮤지컬 코미디 ,0.5249782800674438,9,5.0
이럴꺼면 편 왜만들었나 생각듬중반까진 나쁘지 않았어서 점 ,0.09337978065013885,5,0.0
조커 폴리 아 되 조커 폴리 아 되 ,0.7075015902519226,2,1.0
아서플렉씨는우리의 히든카드가아니었습니다 ,0.4536246061325073,4,2.0
조커는 조커으로 끝났습니다 ,0.6508854627609253,2,1.0
조커보단 아서플렉 제목이 어울린다 ,0.44651755690574646,10,4.0
하 할말이 없어요 사실 이걸 뭐라 평가를 하는것마저도 아이러미하게하는 영화에요 기대감에 아침부터 일어나 조조보러 부모님 모시고 갔는데 와 마치자마자 엄마 이고 재밋는거야 이거 진짜 광기에 거기인거 알겠는데 정병올꺼같고 기분도 별로에요 가가 노래 그리고 남자배우도 노래 잘하는거 말곤 ,0.01084380317479372,2,0.0
전편 기대하고 봐서 물론 점짜리 영화라고 느껴지진 않았지만 그래도 평점테러 당할만큼 저평가될 영화는 절대 아님 굳이 현실은 시궁창이라는 것을 다시 한번 자각시키며 현실로 깨어나게 만드는 것에 기분이 같을 뿐 영화는 그럭저럭 나쁘지 않았음 이 영화에서 마고로비가 아닌 할리퀸 배역에 레이디가가는 잘 뽑은거 같음 스핀오프작이니만큼 참신했음 ,0.9907397031784058,10,10.0
조커를 원한거지 조커 코스프레를 한 망상병환자를 원하는게 아닌데 ,0.3571210503578186,5,2.0
배우들 연기는 좋았습니다 ,0.1370932012796402,2,0.0
편보단 아니지만 충분히 재밌게 봤습니다노래 연기 다 좋았어요 ,0.9919072389602661,8,8.0
탄생부터 최후까지 역대 조커들과는 전혀 다른 이질적인 조커였다 그가 조커가 아닌 아서 플렉으로서 죽은게 큰 의미가 있지 않았을까 싶다 ,0.12265019118785858,7,1.0
씁 어렵다 어려워 뭔가 터질만 하면 가라앉고 해서 감상하기 어려운 영화 그래도 연기력은 따질 것 없음 ,0.030569346621632576,6,0.0
왠만하면 점수를 좋게 주고 싶은데 정신병 공유를 노래로 풀었어야 했나 ,0.03351862356066704,2,0.0
그는 조커가 아니였습니다 ,0.23078285157680511,6,1.0
영상미빼고 있는게없네 편 잘만들었으면서 진짜 짜증난다 ,0.030415896326303482,2,0.0
그저 본래의 자신을 찾아 평범하게 살고 싶었던상처깊고 여린 불완전한 소년 이야기 ,0.9312746524810791,9,8.0
이렇게 나올 줄은 상상도 못해서 당황스럽다 ,0.015267514623701572,6,0.0
편 조커의 광기는 어디가고 찌질이만 남았나 ,0.08149020373821259,6,0.0
편을 뛰어넘는 편을 내는것은 상당히 어렵다는 사실을 인지하고 이야기를 하겠지만 이 영화는 편에서의 조커의 모습도 잃어버렸고 아서 플렉 본연의 모습도 잃어버렸다너무나도 담담하게 영화가 영화가 아닌 현실의 이야길 풀어가면서 그 무엇도 남지 않은 편이다 ,0.20639164745807648,1,0.0
아쉬움이크고 너무 큰실망스러운 조커은퇴식 갑작스러운 레이다가가 불완전 요소  산만 쌓다가 모래성 쌓아서 바닷물이아닌 빗물로 흘러가버린 영화진심으로 아쉽고 비극적인 영화에요정말 연기하나는 끝내줍니다 하지만 참 박수칠때떠나라는 말이 생각이너무 나네요  ,0.036883000284433365,2,0.0
전작을 위한  이자 변명 ,0.09007059782743454,5,0.0
이것이 조커 리얼리티 퍼펙트지금까지 알았던 배트맨과 싸우는 빌런 대 히어로 액션 영화가 아니다 진짜 조커 영화 ,0.9613122940063477,10,10.0
아서 플렉에 몰입하고 심리를 따라갈수록 충격과 비탄에서 헤어나기 어렵다 어쩌면 나도 영화속 추종자들처럼 조커를 쫒아 찾아왔지만 아서 플렉만 발견하고 충격을 받았을지도 ,0.9798136353492737,9,9.0
내가 원한 조커는 아니였네 ,0.08585551381111145,4,0.0
에 비해 아쉽지만 의도한 건 이해가 됨 하지만 대중은 처럼 악에 쩔어있던 조커를 기다린듯 뮤지컬은 진짜 불호다 딱 한번은 볼만한듯 ,0.4717082381248474,4,2.0
영화관을 나와조커처럼 담배를 태우고조커의 마지막 표정을 지었다 ,0.8330578804016113,1,1.0
관종인 할리퀸 손바닥 위에서 편의 조커를 짓밟으며 어울리지도 의미 있지도 재미있지도 않은 똥꼬쑈를 펼친 아서플랙의 눈물겨운 스토리 ,0.02999882586300373,1,0.0
 비추합니다 천재 토드필립스 어디간거야 개실망 ,0.026478825137019157,2,0.0
모든걸 다 망가뜨려버린 뮤지컬 장르 ,0.027796419337391853,5,0.0
기대를 너무 많이 한 탓인가 ,0.01882648840546608,5,0.0
배트맨이 없는 세계관의 조커는 존재할 수 없다는게 이해되는 영화 ,0.5796136260032654,6,3.0
제목이 조커인데 조커를 전부 지워버린 영화 감독이 의도한 메시지가 무엇이든  희대의 빌런 조커를 이런식으로 활용하면 절대 안됐다 관객은 조커의 폭발하는 광기를 보러 간것이지 감독의 개똥철학 뮤지컬 공연을 보러 간것이 아니다 ,0.04434257745742798,4,0.0
현실과 허상 아무것도 아닌 무존재와 조커 사이 홀려버리는 폴리 아 되 ,0.6978320479393005,9,6.0
할리퀸의 가스라이팅 강좌 ,0.6848057508468628,4,3.0
너무 별로 아침부터 스위트 좌석에서 봤는데 아쉽네요 ,0.12194542586803436,1,0.0
평론가 평을 크게 신경쓰진 않아왔지만 좀 심하길래 걱정은 하고 봄그런데 정말 지뢰 그 자체였음 ,0.29268768429756165,3,1.0
인도영화 좀 보면노래하는거 무난히 넘길 수 있습니당 배우들의 연기에 박수 ,0.9293616414070129,7,7.0
저는 영화관에서 번 봤습니다처음에는 조커에 관점에서 영화를 봤을땐 영화의 조커 추종자처럼 실망하였으며두번째 아서의 관점으로 영화를 봤을댄 정말 재밌고 그리고 슬픈 영화였습니다 ,0.992336094379425,8,8.0
개봉날 조조 보고 이거 맞나 하고 네이버 평점들어왔는데 역시 사람 맘 다 똑같구나 ,0.3503655195236206,5,2.0
난해한 음악 영화와 레이디가가 끼워팔기로 사라지는 조커의 환상 ,0.15906694531440735,5,1.0
당신의 모든 기대를 저버릴 거대한 농담이자 진담 ,0.07364633679389954,7,1.0
최고 조커의 전율 그대로 충격적 결말 ,0.8471720814704895,10,8.0
보고싶은 광대의 모습을 보여주지 않아서 실망한 추종자들과 할리퀸 그리고 나 ,0.04182231053709984,10,0.0
아서에게는 로맨스 마저 코미디다 멀리서 보면 희극 가까이서 보면 비극이거든 ,0.7246318459510803,8,6.0
쓰레기가 굴러 떨어진 곳은 소각로였다 춤추며 노래하지 않으면 불타버리는 ,0.15326589345932007,6,1.0
소외되어 살아온 삶이나 주목 받아 살게된 삶이나 진정 그를 알아주는 이는 없었다 ,0.9212184548377991,8,7.0
뮤지컬인줄 노래너무많음다크한 느낌이 사라짐아쉽 ,0.3171009421348572,2,1.0
기대하던 결말이 아니라 그런가 그저 그랬습니다 ,0.02152988314628601,7,0.0
조커가 되서 나오는 영화 ,0.4918569028377533,5,2.0
조각난 할리우드의 환상 속을 헤매는 조커 최후의 벌레스크 ,0.7663240432739258,10,8.0
편이랑 너무나 다른 속편 아쉬운 점이 한가득 ,0.20949819684028625,5,1.0
하뭔데 에서 마지막에 떡밥 다 던져놓고 몇년동안 에서 떡밥이 뭘까 기대했더니 이걸 이렇게 밥상을 엎는다고  안찍어도 한편으로도 끝낼 수 있겠더구만몇년동안  기다린게 허무하다 ,0.031218605116009712,2,0.0
조커 기대를 빼고 로맨스다 생각하고 보면 괜찮다하지만 실망이 컸다 노래 잘하지만 없어도 됐을 것 같 하 ,0.027132276445627213,6,0.0
음  그냥 뮤지컬영화 노래만부름 ,0.022392962127923965,2,0.0
중간중간 마다 역겨운 노래들  이럴거면 앨범을 처 만들어라 ,0.073968306183815,1,0.0
미친놈을 가감없이 그대로 표현하는 영화 그래서 이해가 어려울수도 ,0.7665126323699951,8,6.0
조커는 없다실제로 한 말 ,0.41341811418533325,6,2.0
용아맥에서 꼭 보세요 번 보세요연기 기깔납니다 ,0.7802587747573853,10,8.0
 모독과 멸시 속에서 눈을 감자 나타난 달콤한 노래와 환상 끝까지 눈 감지 못한 아서 플랙의 비참한 최후 ,0.9572310447692871,7,7.0
전작의 대척점에서 펼쳐지는 아서플렉의 추락의 해부 ,0.02397216483950615,10,0.0
조커는 붕괴됐네요 레이디 가가만 남은 희대의 괴작 ,0.022205650806427002,2,0.0
넘 실망대 실망가가가 망쳤다 ,0.010890764184296131,2,0.0
둘 다 노래 좀 그만하걸아 ,0.07821030914783478,7,1.0
불협화음 사이를 비집고 나오는 불편한 현실 ,0.18055208027362823,8,1.0
편에서 힘든게 조커가 되었으나 너무 쉽게 되돌아온 아서 플렉 ,0.5824665427207947,5,3.0
예술적인 똥 똥을 찍어먹어봐야 아냐라는 말이 있지만 이걸 진짜 찍어먹게됨  ,0.21792079508304596,1,0.0
기대가 너무 컸던 탓인지도 모르겠지만 너무 뮤지컬같아서 아쉬움이 많고 뮤지컬 형식만 아니었으면 영화도 굳이 길지 않고 적당한 길이의 영화였을 텐데 노래때문에 길어버리니까 지루하고 하품 나오게 되는 듯 ,0.018290117383003235,5,0.0
난해하다 어지럽다 애매하다 ,0.01330413669347763,7,0.0
잘 자고나옴 스토리 연출 연기 볼 게 없네 돈 아깝 노래가 좋은것도 아니고 ,0.007331032771617174,1,0.0
뮤지컬 영화로 착각할 정도의 난잡함주제는 흐려졌지만 연기와 분위기는 강화 ,0.6177595257759094,7,4.0
조커은 환상이었어 ,0.6170740127563477,5,3.0
전편을 만족스럽게 봤다면 매우 실망할것 뮤지컬 영화를 기대하고 본다면 또한 매우 실망할 것 특히 엔딩이 허망한 영화를 싫어한다면 매우매우 실망할 것 어떻게 아냐고 저도 알고싶지 않았어요 ,0.015905436128377914,2,0.0
간접흡연이 위험한 이유 ,0.062265731394290924,7,0.0
편을 그렇게 만들었으면서 편을 이렇게 만드는게 맞냐 너무한다 진짜 ,0.02360365353524685,1,0.0
 라는 좋은 주제를가지고 을 만듬 ,0.6388719081878662,2,1.0
왜케 잘불러 했더니 레이디가가 ,0.09602325409650803,6,1.0
조커는 법원과 함께 터졌다 ,0.7257142663002014,5,4.0
토드 형님 이래도 되나요 전 좀 아닌 것 같아요 ,0.13339407742023468,7,1.0
영화 좋아요 추천해요영화 좋아요 추천해요 ,0.992207944393158,8,8.0
난해한거 좋아하는 사람은 재밌을듯조커의 조커 기대한 사람은 완전 실망할듯 ,0.11436376720666885,2,0.0
산을 쌓는다더니 영화가 산으로 가버림 ,0.009898025542497635,6,0.0
이게 재미가 없다고 ,0.028055643662810326,10,0.0
하 진짜 편에서 히스레저로 변해가는 과정을 원했는데 그냥 노숙자였음 ,0.09430680423974991,1,0.0
조커 다운 모습을 마음껏 보여주길 바랬는데 ,0.7881125211715698,6,5.0
준코  한 곡 더 불러야돼 ,0.5673102736473083,1,1.0
그저 사랑을 받아 보고 싶었던 조커의 처참한 결말 ,0.9473640322685242,6,6.0
아시간 날렸네 연기력빼고는 볼게 없음 ,0.00865165051072836,2,0.0
조커가 아닌 레이디 가가 콘서트  아서 플렉을 보고 온 느낌 무슨 말 하는지 알겠는데 꼭 이랬어야 했을까 시도때도없이 나오는 노래가 설득력이 떨어진다 망상을 그려낸거 같지만 보는사람도 정신없어진다 그래도 좋았던건 호아킨 피닉스의 연기와 조명과 구도로 심리를 연출한 것은 기가막히게 뽑아냈다 ,0.07335074990987778,5,0.0
조커 편과 같이 명작이네 ,0.992332935333252,9,9.0
초반엔 좀 지루할 수 있으나 후반으로 갈 수록 점점 흥미진진해지면서 마지막에 터트려버리네요 도 그렇도 편도 충격적이네요 미쳤습니다 ,0.9913638830184937,10,10.0
사랑은 자신 이외에 다른 것도 존재한다는 사실을 어렵사리 깨닫는 것이다 ,0.9337686896324158,8,7.0
영화 잘봤습니다 영화 잘봤습니다 ,0.985057532787323,8,8.0
조커 하고 완전히 다른 맛 영화 분위기 연기력 좋지만 개인적으로 뮤지컬은 비선호하는 장르라 그런지 노래 나올 때 몰입이 가끔 깨졌음 ,0.7616192698478699,7,5.0
노래 못불러 안달난 마운틴 가가와 지디병 걸려서 닉값 못하는 사춘기 조커를 봤어요 배우들 연기랑 연출만 좋았네요 ,0.04764952510595322,1,0.0
결국에 사랑이라는게 감응성 정신장애 ,0.5759266018867493,8,5.0
좋은데 아쉬운 이 오묘한 감정 ,0.8586288690567017,8,7.0
노래하는거 하품나온다 ,0.012558721005916595,1,0.0
좋든 싫든 충격적인 작품은 확실함 ,0.19537751376628876,8,2.0
아맥비도 좋고 새로운 시도도 좋았지만 전편과 결이 많이 달라 호불호가 심할 것 같아요 ,0.5752688646316528,6,3.0
괜찮음과 아쉬움의 중간사이 ,0.6821951866149902,6,4.0
